,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,t,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,u0,u1,L,inst_cost,ctg,path_diff
2845,2845,2845.0,2845.0,2845.0,2845.0,2845.0,2845.0,2845.0,2845.0,2845.0,2845.0,2845.0,2845.0,2845.0,2845.0,2845.0,2845.0,2845.0,2845.0,2845.0,2845.0,2845.0,2845.0,2845.0,2845.0,2845.0,2845.0,2845.0,2845.0,2845.0,2845.0,2845.0,2845.0,5.0,,,,,,,,,0.5,437.2585,409.6621,388.0447,371.0,357.5826,347.1422,339.2273,333.5258,329.8284,328.0061,327.9964,329.7977,333.4689,339.1354,347.0027,357.3787,370.7108,387.6437,409.1151,436.5191,471.0,473.0,1048.7151,244.1794000000002,1280.1658000000002,47.8922
2846,2846,2846.0,2846.0,2846.0,2846.0,2846.0,2846.0,2846.0,2846.0,2846.0,2846.0,2846.0,2846.0,2846.0,2846.0,2846.0,2846.0,2846.0,2846.0,2846.0,2846.0,2846.0,2846.0,2846.0,2846.0,2846.0,2846.0,2846.0,2846.0,2846.0,2846.0,2846.0,2846.0,6.0,,,,,,,,,0.6,436.0134,409.0405,387.957,371.3746,358.3548,348.2488,340.6042,335.1083,331.5519,329.8076,329.8167,331.5834,335.1748,340.7272,348.4586,358.6909,371.8858,388.7026,410.0941,437.4712,471.0,471.0,1292.8945,252.15159999999992,1035.9864,47.8922
2847,2847,2847.0,2847.0,2847.0,2847.0,2847.0,2847.0,2847.0,2847.0,2847.0,2847.0,2847.0,2847.0,2847.0,2847.0,2847.0,2847.0,2847.0,2847.0,2847.0,2847.0,2847.0,2847.0,2847.0,2847.0,2847.0,2847.0,2847.0,2847.0,2847.0,2847.0,2847.0,2847.0,7.0,,,,,,,,,0.7,436.0887,409.1964,388.2009,371.7141,358.7949,348.79,341.2412,335.8289,332.3369,330.6312,330.6473,332.3839,335.9036,341.3379,348.9008,358.9099,371.8227,388.2925,409.2623,436.123,473.0,471.0,1545.0461,257.8534,783.8348000000001,47.8922
2848,2848,2848.0,2848.0,2848.0,2848.0,2848.0,2848.0,2848.0,2848.0,2848.0,2848.0,2848.0,2848.0,2848.0,2848.0,2848.0,2848.0,2848.0,2848.0,2848.0,2848.0,2848.0,2848.0,2848.0,2848.0,2848.0,2848.0,2848.0,2848.0,2848.0,2848.0,2848.0,2848.0,8.0,,,,,,,,,0.8,437.6113,410.3794,389.1384,372.4747,359.4304,349.3392,341.7321,336.2795,332.7569,331.0232,331.0089,332.7099,336.1881,341.5765,349.0917,359.0546,371.9258,388.3607,409.3026,436.1414,473.0,471.0,1802.8995,262.17520000000013,525.9814000000001,47.8922
2849,2849,2849.0,2849.0,2849.0,2849.0,2849.0,2849.0,2849.0,2849.0,2849.0,2849.0,2849.0,2849.0,2849.0,2849.0,2849.0,2849.0,2849.0,2849.0,2849.0,2849.0,2849.0,2849.0,2849.0,2849.0,2849.0,2849.0,2849.0,2849.0,2849.0,2849.0,2849.0,2849.0,9.0,,,,,,,,,0.9,437.6728,410.5002,389.3127,372.6934,359.6818,349.611,342.0121,336.5573,333.024,331.2733,331.2376,332.9146,336.3674,341.7299,349.2195,359.1577,372.0054,388.4182,409.3397,436.1595,472.0,473.0,2065.0747,263.8062,263.8062,47.8922
2850,2850,2850.0,2850.0,2850.0,2850.0,2850.0,2850.0,2850.0,2850.0,2850.0,2850.0,2850.0,2850.0,2850.0,2850.0,2850.0,2850.0,2850.0,2850.0,2850.0,2850.0,2850.0,2850.0,2850.0,2850.0,2850.0,2850.0,2850.0,2850.0,2850.0,2850.0,2850.0,2850.0,0.0,,,,,,,,,0.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,473.0,473.0,0.0,351.8898,2318.1958,47.512400000000014
2851,2851,2851.0,2851.0,2851.0,2851.0,2851.0,2851.0,2851.0,2851.0,2851.0,2851.0,2851.0,2851.0,2851.0,2851.0,2851.0,2851.0,2851.0,2851.0,2851.0,2851.0,2851.0,2851.0,2851.0,2851.0,2851.0,2851.0,2851.0,2851.0,2851.0,2851.0,2851.0,2851.0,1.0,,,,,,,,,0.1,428.5462,392.4485,362.9763,339.1565,320.3305,305.9254,295.3664,288.0818,283.5568,281.3999,281.3999,283.5568,288.0818,295.3664,305.9254,320.3305,339.1565,362.9763,392.4485,428.5462,473.0,473.0,351.8898,135.4556,1966.306,47.512400000000014
2852,2852,2852.0,2852.0,2852.0,2852.0,2852.0,2852.0,2852.0,2852.0,2852.0,2852.0,2852.0,2852.0,2852.0,2852.0,2852.0,2852.0,2852.0,2852.0,2852.0,2852.0,2852.0,2852.0,2852.0,2852.0,2852.0,2852.0,2852.0,2852.0,2852.0,2852.0,2852.0,2852.0,2.0,,,,,,,,,0.2,433.969,403.0269,378.054,357.7414,341.2609,328.0797,317.8499,310.3434,305.4125,302.9682,302.9682,305.4125,310.3434,317.8499,328.0797,341.2609,357.7414,378.054,403.0269,433.969,471.0,473.0,487.3454,144.22920000000005,1830.8504,47.512400000000014
2853,2853,2853.0,2853.0,2853.0,2853.0,2853.0,2853.0,2853.0,2853.0,2853.0,2853.0,2853.0,2853.0,2853.0,2853.0,2853.0,2853.0,2853.0,2853.0,2853.0,2853.0,2853.0,2853.0,2853.0,2853.0,2853.0,2853.0,2853.0,2853.0,2853.0,2853.0,2853.0,2853.0,3.0,,,,,,,,,0.3,434.3932,405.7637,383.0001,364.756,350.1493,338.5947,329.703,323.2185,318.9788,316.8894,316.9084,319.0392,323.3311,329.8859,338.8736,350.5577,365.3362,383.8048,406.8605,435.8739,471.0,473.0,631.5746,188.18099999999995,1686.6212,47.512400000000014
2854,2854,2854.0,2854.0,2854.0,2854.0,2854.0,2854.0,2854.0,2854.0,2854.0,2854.0,2854.0,2854.0,2854.0,2854.0,2854.0,2854.0,2854.0,2854.0,2854.0,2854.0,2854.0,2854.0,2854.0,2854.0,2854.0,2854.0,2854.0,2854.0,2854.0,2854.0,2854.0,2854.0,4.0,,,,,,,,,0.4,435.2774,407.5555,385.7188,368.3996,354.6852,343.9543,335.7807,329.8743,326.0442,324.1747,324.2124,326.1594,330.0735,336.0749,344.3596,355.2239,369.1016,386.6255,408.7251,436.7956,471.0,472.0,819.7556,221.2949000000001,1498.4402,47.512400000000014
2855,2855,2855.0,2855.0,2855.0,2855.0,2855.0,2855.0,2855.0,2855.0,2855.0,2855.0,2855.0,2855.0,2855.0,2855.0,2855.0,2855.0,2855.0,2855.0,2855.0,2855.0,2855.0,2855.0,2855.0,2855.0,2855.0,2855.0,2855.0,2855.0,2855.0,2855.0,2855.0,2855.0,5.0,,,,,,,,,0.5,435.732,408.4756,387.112,370.2624,356.9984,346.6806,338.8646,333.2434,329.6112,327.8416,327.8742,329.709,333.4062,339.0926,346.9746,357.3612,370.7005,387.6379,409.1122,436.518,473.0,473.0,1041.0505,242.3825999999999,1277.1453,47.512400000000014
2856,2856,2856.0,2856.0,2856.0,2856.0,2856.0,2856.0,2856.0,2856.0,2856.0,2856.0,2856.0,2856.0,2856.0,2856.0,2856.0,2856.0,2856.0,2856.0,2856.0,2856.0,2856.0,2856.0,2856.0,2856.0,2856.0,2856.0,2856.0,2856.0,2856.0,2856.0,2856.0,2856.0,6.0,,,,,,,,,0.6,437.4374,410.0278,388.6071,371.7666,358.5546,348.3124,340.5782,335.0295,331.4478,329.6973,329.7122,331.4912,335.0978,340.6655,348.411,358.6555,371.8605,388.6855,410.0837,437.4663,472.0,471.0,1283.4331,253.8177000000001,1034.7627,47.512400000000014
2857,2857,2857.0,2857.0,2857.0,2857.0,2857.0,2857.0,2857.0,2857.0,2857.0,2857.0,2857.0,2857.0,2857.0,2857.0,2857.0,2857.0,2857.0,2857.0,2857.0,2857.0,2857.0,2857.0,2857.0,2857.0,2857.0,2857.0,2857.0,2857.0,2857.0,2857.0,2857.0,2857.0,7.0,,,,,,,,,0.7,436.8514,409.7874,388.6615,372.0716,359.0682,348.9933,341.3861,335.9256,332.395,330.6596,330.6539,332.3759,335.8868,341.317,348.8791,358.8899,371.8058,388.2797,409.2538,436.1188,472.0,473.0,1537.2508,259.0628999999999,780.9449999999999,47.512400000000014
2858,2858,2858.0,2858.0,2858.0,2858.0,2858.0,2858.0,2858.0,2858.0,2858.0,2858.0,2858.0,2858.0,2858.0,2858.0,2858.0,2858.0,2858.0,2858.0,2858.0,2858.0,2858.0,2858.0,2858.0,2858.0,2858.0,2858.0,2858.0,2858.0,2858.0,2858.0,2858.0,2858.0,8.0,,,,,,,,,0.8,436.8972,409.8813,388.8061,372.2688,359.318,349.293,341.73,336.3052,332.8001,331.0796,331.0804,332.8048,336.3211,341.7689,349.3719,359.4589,372.4985,389.1569,410.392,437.6177,471.0,473.0,1796.3137,261.0315000000003,521.8821,47.512400000000014
2859,2859,2859.0,2859.0,2859.0,2859.0,2859.0,2859.0,2859.0,2859.0,2859.0,2859.0,2859.0,2859.0,2859.0,2859.0,2859.0,2859.0,2859.0,2859.0,2859.0,2859.0,2859.0,2859.0,2859.0,2859.0,2859.0,2859.0,2859.0,2859.0,2859.0,2859.0,2859.0,2859.0,9.0,,,,,,,,,0.9,436.184,409.3875,388.4862,372.0889,359.251,349.3166,341.8257,336.4575,332.9964,331.3095,331.3349,333.0756,336.5998,342.0465,349.6383,359.7031,372.7094,389.3241,410.5075,437.6764,471.0,471.0,2057.3452,260.85059999999976,260.85059999999976,47.512400000000014
2860,2860,2860.0,2860.0,2860.0,2860.0,2860.0,2860.0,2860.0,2860.0,2860.0,2860.0,2860.0,2860.0,2860.0,2860.0,2860.0,2860.0,2860.0,2860.0,2860.0,2860.0,2860.0,2860.0,2860.0,2860.0,2860.0,2860.0,2860.0,2860.0,2860.0,2860.0,2860.0,2860.0,0.0,,,,,,,,,0.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,473.0,473.0,0.0,351.8898,2322.8228,47.54570000000001
2861,2861,2861.0,2861.0,2861.0,2861.0,2861.0,2861.0,2861.0,2861.0,2861.0,2861.0,2861.0,2861.0,2861.0,2861.0,2861.0,2861.0,2861.0,2861.0,2861.0,2861.0,2861.0,2861.0,2861.0,2861.0,2861.0,2861.0,2861.0,2861.0,2861.0,2861.0,2861.0,2861.0,1.0,,,,,,,,,0.1,428.5462,392.4485,362.9763,339.1565,320.3305,305.9254,295.3664,288.0818,283.5568,281.3999,281.3999,283.5568,288.0818,295.3664,305.9254,320.3305,339.1565,362.9763,392.4485,428.5462,471.0,473.0,351.8898,134.56300000000005,1970.933,47.54570000000001
2862,2862,2862.0,2862.0,2862.0,2862.0,2862.0,2862.0,2862.0,2862.0,2862.0,2862.0,2862.0,2862.0,2862.0,2862.0,2862.0,2862.0,2862.0,2862.0,2862.0,2862.0,2862.0,2862.0,2862.0,2862.0,2862.0,2862.0,2862.0,2862.0,2862.0,2862.0,2862.0,2862.0,2.0,,,,,,,,,0.2,432.484,401.9227,377.2404,357.1519,340.8436,327.7922,317.6578,310.2192,305.335,302.9215,302.9411,305.3973,310.3351,317.8456,328.0775,341.2599,357.7409,378.0538,403.0268,433.969,471.0,472.0,486.4528,142.54679999999996,1836.37,47.54570000000001
2863,2863,2863.0,2863.0,2863.0,2863.0,2863.0,2863.0,2863.0,2863.0,2863.0,2863.0,2863.0,2863.0,2863.0,2863.0,2863.0,2863.0,2863.0,2863.0,2863.0,2863.0,2863.0,2863.0,2863.0,2863.0,2863.0,2863.0,2863.0,2863.0,2863.0,2863.0,2863.0,2863.0,3.0,,,,,,,,,0.3,434.3507,405.6814,382.8842,364.6155,349.995,338.4372,329.5514,323.079,318.8544,316.7795,316.8089,318.9428,323.2274,329.7614,338.7117,350.3387,365.0366,383.3968,406.309,435.1323,473.0,473.0,628.9996,188.7418,1693.8232,47.54570000000001
2864,2864,2864.0,2864.0,2864.0,2864.0,2864.0,2864.0,2864.0,2864.0,2864.0,2864.0,2864.0,2864.0,2864.0,2864.0,2864.0,2864.0,2864.0,2864.0,2864.0,2864.0,2864.0,2864.0,2864.0,2864.0,2864.0,2864.0,2864.0,2864.0,2864.0,2864.0,2864.0,2864.0,4.0,,,,,,,,,0.4,436.7439,408.6246,386.4832,368.9284,355.0328,344.165,335.8905,329.9117,326.031,324.1269,324.1415,326.0734,329.9784,335.9757,344.2613,355.1314,369.0202,386.5599,408.6793,436.7722,471.0,472.0,817.7414,222.90009999999995,1505.0814,47.54570000000001
2865,2865,2865.0,2865.0,2865.0,2865.0,2865.0,2865.0,2865.0,2865.0,2865.0,2865.0,2865.0,2865.0,2865.0,2865.0,2865.0,2865.0,2865.0,2865.0,2865.0,2865.0,2865.0,2865.0,2865.0,2865.0,2865.0,2865.0,2865.0,2865.0,2865.0,2865.0,2865.0,2865.0,5.0,,,,,,,,,0.5,435.7664,408.5416,387.2034,370.3706,357.1131,346.7918,338.9639,333.3247,329.6714,327.8802,327.8929,329.711,333.3955,339.0733,346.9509,357.3366,370.6778,387.6195,409.0993,436.5114,473.0,473.0,1040.6415,242.94100000000003,1282.1813,47.54570000000001
2866,2866,2866.0,2866.0,2866.0,2866.0,2866.0,2866.0,2866.0,2866.0,2866.0,2866.0,2866.0,2866.0,2866.0,2866.0,2866.0,2866.0,2866.0,2866.0,2866.0,2866.0,2866.0,2866.0,2866.0,2866.0,2866.0,2866.0,2866.0,2866.0,2866.0,2866.0,2866.0,2866.0,6.0,,,,,,,,,0.6,437.445,410.0428,388.6288,371.7938,358.5858,348.3457,340.6116,335.0613,331.4764,329.7217,329.7317,331.5057,335.1075,340.6712,348.4135,358.6557,371.8595,388.684,410.0824,437.4655,471.0,472.0,1283.5825,253.53430000000003,1039.2403,47.54570000000001
2867,2867,2867.0,2867.0,2867.0,2867.0,2867.0,2867.0,2867.0,2867.0,2867.0,2867.0,2867.0,2867.0,2867.0,2867.0,2867.0,2867.0,2867.0,2867.0,2867.0,2867.0,2867.0,2867.0,2867.0,2867.0,2867.0,2867.0,2867.0,2867.0,2867.0,2867.0,2867.0,2867.0,7.0,,,,,,,,,0.7,436.1151,409.2467,388.2699,371.7945,358.8783,348.8688,341.3096,335.8838,332.3783,330.6623,330.6739,332.4147,335.9495,341.4127,349.0207,359.0944,372.0948,388.6802,409.8003,436.858,473.0,473.0,1537.1168,258.9732999999999,785.7059999999999,47.54570000000001
2868,2868,2868.0,2868.0,2868.0,2868.0,2868.0,2868.0,2868.0,2868.0,2868.0,2868.0,2868.0,2868.0,2868.0,2868.0,2868.0,2868.0,2868.0,2868.0,2868.0,2868.0,2868.0,2868.0,2868.0,2868.0,2868.0,2868.0,2868.0,2868.0,2868.0,2868.0,2868.0,2868.0,8.0,,,,,,,,,0.8,437.6173,410.3913,389.156,372.4978,359.4587,349.3729,341.7718,336.327,332.8154,331.098,331.1077,332.8438,336.3719,341.8296,349.4387,359.5267,372.5617,389.2097,410.4298,437.6373,473.0,471.0,1796.0901,262.91600000000017,526.7327,47.54570000000001
2869,2869,2869.0,2869.0,2869.0,2869.0,2869.0,2869.0,2869.0,2869.0,2869.0,2869.0,2869.0,2869.0,2869.0,2869.0,2869.0,2869.0,2869.0,2869.0,2869.0,2869.0,2869.0,2869.0,2869.0,2869.0,2869.0,2869.0,2869.0,2869.0,2869.0,2869.0,2869.0,2869.0,9.0,,,,,,,,,0.9,437.6771,410.5091,389.327,372.7141,359.7103,349.6491,342.0619,336.6212,333.1043,331.3722,331.3562,333.0527,336.5226,341.8973,349.3915,359.3245,372.156,388.5417,409.427,436.2045,472.0,471.0,2059.0061,263.81669999999986,263.81669999999986,47.54570000000001
2870,2870,2870.0,2870.0,2870.0,2870.0,2870.0,2870.0,2870.0,2870.0,2870.0,2870.0,2870.0,2870.0,2870.0,2870.0,2870.0,2870.0,2870.0,2870.0,2870.0,2870.0,2870.0,2870.0,2870.0,2870.0,2870.0,2870.0,2870.0,2870.0,2870.0,2870.0,2870.0,2870.0,0.0,,,,,,,,,0.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,473.0,472.0,0.0,352.038,2328.1519,47.74430000000001
2871,2871,2871.0,2871.0,2871.0,2871.0,2871.0,2871.0,2871.0,2871.0,2871.0,2871.0,2871.0,2871.0,2871.0,2871.0,2871.0,2871.0,2871.0,2871.0,2871.0,2871.0,2871.0,2871.0,2871.0,2871.0,2871.0,2871.0,2871.0,2871.0,2871.0,2871.0,2871.0,2871.0,1.0,,,,,,,,,0.1,428.5462,392.4485,362.9762,339.1562,320.3299,305.9242,295.364,288.0773,283.5485,281.3851,281.3745,283.5147,288.0148,295.2632,305.7721,320.11,338.8482,362.5558,391.8849,427.797,473.0,472.0,352.038,135.9486,1976.1139,47.74430000000001
2872,2872,2872.0,2872.0,2872.0,2872.0,2872.0,2872.0,2872.0,2872.0,2872.0,2872.0,2872.0,2872.0,2872.0,2872.0,2872.0,2872.0,2872.0,2872.0,2872.0,2872.0,2872.0,2872.0,2872.0,2872.0,2872.0,2872.0,2872.0,2872.0,2872.0,2872.0,2872.0,2872.0,2.0,,,,,,,,,0.2,433.9682,403.025,378.0507,357.7359,341.2523,328.0665,317.8303,310.3149,305.372,302.9118,302.891,305.3089,310.2064,317.6714,327.85,340.9681,357.3702,377.5843,402.4303,433.2036,473.0,473.0,487.9866,145.58469999999994,1840.1653,47.74430000000001
2873,2873,2873.0,2873.0,2873.0,2873.0,2873.0,2873.0,2873.0,2873.0,2873.0,2873.0,2873.0,2873.0,2873.0,2873.0,2873.0,2873.0,2873.0,2873.0,2873.0,2873.0,2873.0,2873.0,2873.0,2873.0,2873.0,2873.0,2873.0,2873.0,2873.0,2873.0,2873.0,2873.0,3.0,,,,,,,,,0.3,435.8715,406.8553,383.7964,365.3237,350.5403,338.8504,329.8564,323.2955,318.999,316.8673,316.8545,318.9617,323.2368,329.7812,338.7653,350.453,365.2422,383.7283,406.8068,435.8464,473.0,472.0,633.5713,191.0310000000001,1694.5805999999998,47.74430000000001
2874,2874,2874.0,2874.0,2874.0,2874.0,2874.0,2874.0,2874.0,2874.0,2874.0,2874.0,2874.0,2874.0,2874.0,2874.0,2874.0,2874.0,2874.0,2874.0,2874.0,2874.0,2874.0,2874.0,2874.0,2874.0,2874.0,2874.0,2874.0,2874.0,2874.0,2874.0,2874.0,2874.0,4.0,,,,,,,,,0.4,436.7941,408.722,386.6213,369.0971,355.2201,344.3585,336.079,330.0865,326.1857,324.2576,324.2451,326.1469,330.0169,335.971,344.201,354.9981,368.7911,386.2063,408.165,436.0495,472.0,471.0,824.6023,224.3515,1503.5495999999998,47.74430000000001
2875,2875,2875.0,2875.0,2875.0,2875.0,2875.0,2875.0,2875.0,2875.0,2875.0,2875.0,2875.0,2875.0,2875.0,2875.0,2875.0,2875.0,2875.0,2875.0,2875.0,2875.0,2875.0,2875.0,2875.0,2875.0,2875.0,2875.0,2875.0,2875.0,2875.0,2875.0,2875.0,2875.0,5.0,,,,,,,,,0.5,436.5194,409.1153,387.6434,370.7093,357.3747,346.9943,339.1202,333.4436,329.7579,327.9359,327.9166,329.6991,333.3422,338.9709,346.7893,357.1032,370.3565,387.1887,408.5296,435.7598,472.0,472.0,1048.9538,243.2246,1279.1980999999998,47.74430000000001
2876,2876,2876.0,2876.0,2876.0,2876.0,2876.0,2876.0,2876.0,2876.0,2876.0,2876.0,2876.0,2876.0,2876.0,2876.0,2876.0,2876.0,2876.0,2876.0,2876.0,2876.0,2876.0,2876.0,2876.0,2876.0,2876.0,2876.0,2876.0,2876.0,2876.0,2876.0,2876.0,2876.0,6.0,,,,,,,,,0.6,436.7303,409.5435,388.2948,371.5852,358.4691,348.2919,340.5962,335.0639,331.4807,329.7146,329.7029,331.4465,335.01,340.5271,348.2135,358.3884,371.5098,388.2317,409.4984,436.7069,473.0,472.0,1292.1784,254.08130000000008,1035.9734999999998,47.74430000000001
2877,2877,2877.0,2877.0,2877.0,2877.0,2877.0,2877.0,2877.0,2877.0,2877.0,2877.0,2877.0,2877.0,2877.0,2877.0,2877.0,2877.0,2877.0,2877.0,2877.0,2877.0,2877.0,2877.0,2877.0,2877.0,2877.0,2877.0,2877.0,2877.0,2877.0,2877.0,2877.0,2877.0,7.0,,,,,,,,,0.7,437.5772,410.3083,389.0262,372.3172,359.2245,349.0843,341.4307,335.9383,332.3864,330.6376,330.6256,332.3489,335.8708,341.3256,348.9301,359.0061,372.0149,388.6145,409.7539,436.8341,471.0,473.0,1546.2597,259.2431999999999,781.8921999999998,47.74430000000001
2878,2878,2878.0,2878.0,2878.0,2878.0,2878.0,2878.0,2878.0,2878.0,2878.0,2878.0,2878.0,2878.0,2878.0,2878.0,2878.0,2878.0,2878.0,2878.0,2878.0,2878.0,2878.0,2878.0,2878.0,2878.0,2878.0,2878.0,2878.0,2878.0,2878.0,2878.0,2878.0,2878.0,8.0,,,,,,,,,0.8,436.175,409.3673,388.4512,372.0347,359.1734,349.2124,341.693,336.2965,332.8092,331.1,331.1086,332.8391,336.3607,341.813,349.4188,359.5059,372.5423,389.1937,410.4186,437.6315,471.0,473.0,1805.5029,260.2995999999998,522.6489999999999,47.74430000000001
2879,2879,2879.0,2879.0,2879.0,2879.0,2879.0,2879.0,2879.0,2879.0,2879.0,2879.0,2879.0,2879.0,2879.0,2879.0,2879.0,2879.0,2879.0,2879.0,2879.0,2879.0,2879.0,2879.0,2879.0,2879.0,2879.0,2879.0,2879.0,2879.0,2879.0,2879.0,2879.0,2879.0,9.0,,,,,,,,,0.9,436.1688,409.3583,388.4457,372.041,359.2004,349.2678,341.7824,336.4224,332.9707,331.2934,331.3276,333.0758,336.6056,342.056,349.6498,359.7149,372.7202,389.3329,410.5136,437.6795,473.0,472.0,2065.8025,262.34940000000006,262.34940000000006,47.74430000000001
2880,2880,2880.0,2880.0,2880.0,2880.0,2880.0,2880.0,2880.0,2880.0,2880.0,2880.0,2880.0,2880.0,2880.0,2880.0,2880.0,2880.0,2880.0,2880.0,2880.0,2880.0,2880.0,2880.0,2880.0,2880.0,2880.0,2880.0,2880.0,2880.0,2880.0,2880.0,2880.0,0.0,,,,,,,,,,0.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,473.0,352.0,0.0,382.1892,2419.0419999999995,47.16519999999997
2881,2881,2881.0,2881.0,2881.0,2881.0,2881.0,2881.0,2881.0,2881.0,2881.0,2881.0,2881.0,2881.0,2881.0,2881.0,2881.0,2881.0,2881.0,2881.0,2881.0,2881.0,2881.0,2881.0,2881.0,2881.0,2881.0,2881.0,2881.0,2881.0,2881.0,2881.0,2881.0,1.0,,,,,,,,,,0.1,428.5441,392.4425,362.9618,339.1238,320.2603,305.7802,295.077,287.5259,282.5272,279.5618,278.237,278.3102,279.6892,282.4122,286.6108,292.4662,300.1633,309.8577,321.6629,335.6698,472.0,472.0,382.1892,226.1953,2036.8528,47.16519999999997
