,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,t,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,u0,u1,L,inst_cost,ctg,path_diff
3378,3378,3378.0,3378.0,3378.0,3378.0,3378.0,3378.0,3378.0,3378.0,3378.0,3378.0,3378.0,3378.0,3378.0,3378.0,3378.0,3378.0,3378.0,3378.0,3378.0,3378.0,3378.0,3378.0,3378.0,3378.0,3378.0,3378.0,3378.0,8.0,,,,,,,,,,,,,,,,,,0.8,347.3298,336.2082,327.3363,320.4932,315.4936,312.1689,310.3632,309.9409,310.7983,312.875,316.1629,320.7131,326.6406,334.1316,343.4553,354.9843,369.2293,386.8962,408.9832,436.9461,309.0,473.0,797.6979,26.97849999999994,55.42430000000002,10.250699999999997
3379,3379,3379.0,3379.0,3379.0,3379.0,3379.0,3379.0,3379.0,3379.0,3379.0,3379.0,3379.0,3379.0,3379.0,3379.0,3379.0,3379.0,3379.0,3379.0,3379.0,3379.0,3379.0,3379.0,3379.0,3379.0,3379.0,3379.0,3379.0,9.0,,,,,,,,,,,,,,,,,,0.9,307.6186,306.8895,306.5884,306.5667,306.7598,307.1827,307.9151,309.0822,310.8357,313.3405,316.7692,321.3041,327.1468,334.5343,343.7611,355.2089,369.3891,387.0048,409.0503,436.978,367.0,473.0,824.6764,28.44580000000008,28.44580000000008,10.250699999999997
3380,3380,3380.0,3380.0,3380.0,3380.0,3380.0,3380.0,3380.0,3380.0,3380.0,3380.0,3380.0,3380.0,3380.0,3380.0,3380.0,3380.0,3380.0,3380.0,3380.0,3380.0,3380.0,3380.0,3380.0,3380.0,3380.0,3380.0,3380.0,0.0,,,,,,,,,,,,,,,,,,0.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,337.0,354.0,0.0,391.6587,855.2284,9.9572
3381,3381,3381.0,3381.0,3381.0,3381.0,3381.0,3381.0,3381.0,3381.0,3381.0,3381.0,3381.0,3381.0,3381.0,3381.0,3381.0,3381.0,3381.0,3381.0,3381.0,3381.0,3381.0,3381.0,3381.0,3381.0,3381.0,3381.0,3381.0,1.0,,,,,,,,,,,,,,,,,,0.1,323.8755,312.5499,302.967,295.0748,288.7871,283.9714,280.4577,278.0635,276.6246,276.0244,276.2165,277.237,279.2042,282.3063,286.7774,292.8651,300.7966,310.7531,322.8649,337.2352,413.0,473.0,391.6587,212.7817,463.5697,9.9572
3382,3382,3382.0,3382.0,3382.0,3382.0,3382.0,3382.0,3382.0,3382.0,3382.0,3382.0,3382.0,3382.0,3382.0,3382.0,3382.0,3382.0,3382.0,3382.0,3382.0,3382.0,3382.0,3382.0,3382.0,3382.0,3382.0,3382.0,3382.0,2.0,,,,,,,,,,,,,,,,,,0.2,385.0564,361.908,342.7405,327.0373,314.4264,304.5979,297.2718,292.1995,289.1846,288.1091,288.9572,291.8282,296.9362,304.5973,315.2057,329.2096,347.1028,369.4535,397.0045,430.8844,289.0,473.0,604.4404,59.2731,250.788,9.9572
3383,3383,3383.0,3383.0,3383.0,3383.0,3383.0,3383.0,3383.0,3383.0,3383.0,3383.0,3383.0,3383.0,3383.0,3383.0,3383.0,3383.0,3383.0,3383.0,3383.0,3383.0,3383.0,3383.0,3383.0,3383.0,3383.0,3383.0,3383.0,3.0,,,,,,,,,,,,,,,,,,0.3,291.5011,293.9404,295.9724,297.3965,298.1823,298.462,298.4961,298.6268,299.2302,300.6781,303.3151,307.4501,313.3627,321.3192,331.5994,344.5327,360.548,380.2472,404.5178,434.7178,371.0,471.0,663.7135,32.331800000000044,191.5149,9.9572
3384,3384,3384.0,3384.0,3384.0,3384.0,3384.0,3384.0,3384.0,3384.0,3384.0,3384.0,3384.0,3384.0,3384.0,3384.0,3384.0,3384.0,3384.0,3384.0,3384.0,3384.0,3384.0,3384.0,3384.0,3384.0,3384.0,3384.0,3384.0,4.0,,,,,,,,,,,,,,,,,,0.4,353.6659,339.3409,327.7219,318.5945,311.7679,307.0471,304.2316,303.1312,303.5881,305.4952,308.8092,313.5552,319.8286,327.7968,337.7065,349.9018,364.8572,383.2367,405.9913,434.5261,329.0,473.0,696.0453,25.84550000000001,159.18309999999997,9.9572
3385,3385,3385.0,3385.0,3385.0,3385.0,3385.0,3385.0,3385.0,3385.0,3385.0,3385.0,3385.0,3385.0,3385.0,3385.0,3385.0,3385.0,3385.0,3385.0,3385.0,3385.0,3385.0,3385.0,3385.0,3385.0,3385.0,3385.0,3385.0,5.0,,,,,,,,,,,,,,,,,,0.5,322.9671,318.2048,314.4501,311.5226,309.3242,307.8299,307.0737,307.1309,308.1031,310.1071,313.2711,317.7382,323.6756,331.2897,340.8477,352.7065,367.3536,385.4703,408.0309,436.4725,352.0,473.0,721.8908,26.72339999999997,133.33759999999995,9.9572
3386,3386,3386.0,3386.0,3386.0,3386.0,3386.0,3386.0,3386.0,3386.0,3386.0,3386.0,3386.0,3386.0,3386.0,3386.0,3386.0,3386.0,3386.0,3386.0,3386.0,3386.0,3386.0,3386.0,3386.0,3386.0,3386.0,3386.0,3386.0,6.0,,,,,,,,,,,,,,,,,,0.6,340.4589,331.0903,323.6184,317.84,313.596,310.7572,309.2198,308.9063,309.7712,311.8054,315.0418,319.5601,325.4921,333.031,342.4455,354.1023,368.5031,386.3444,408.6149,436.763,324.0,473.0,748.6142,26.55200000000002,106.61419999999998,9.9572
3387,3387,3387.0,3387.0,3387.0,3387.0,3387.0,3387.0,3387.0,3387.0,3387.0,3387.0,3387.0,3387.0,3387.0,3387.0,3387.0,3387.0,3387.0,3387.0,3387.0,3387.0,3387.0,3387.0,3387.0,3387.0,3387.0,3387.0,3387.0,7.0,,,,,,,,,,,,,,,,,,0.7,319.1585,315.4585,312.6743,310.6467,309.2828,308.5502,308.4674,309.0916,310.5085,312.8248,316.166,320.6796,326.543,333.9777,343.2685,354.791,369.0525,386.7528,408.8837,436.8956,349.0,471.0,775.1662,26.48720000000003,80.06219999999996,9.9572
3388,3388,3388.0,3388.0,3388.0,3388.0,3388.0,3388.0,3388.0,3388.0,3388.0,3388.0,3388.0,3388.0,3388.0,3388.0,3388.0,3388.0,3388.0,3388.0,3388.0,3388.0,3388.0,3388.0,3388.0,3388.0,3388.0,3388.0,3388.0,8.0,,,,,,,,,,,,,,,,,,0.8,338.1389,329.3547,322.3988,317.0846,313.2618,310.803,309.6013,309.574,310.6683,312.8686,316.2024,320.7455,326.6277,334.042,343.2579,354.6439,368.7034,386.1324,407.9139,435.4793,321.0,472.0,801.6534,26.04759999999999,53.57499999999993,9.9572
3389,3389,3389.0,3389.0,3389.0,3389.0,3389.0,3389.0,3389.0,3389.0,3389.0,3389.0,3389.0,3389.0,3389.0,3389.0,3389.0,3389.0,3389.0,3389.0,3389.0,3389.0,3389.0,3389.0,3389.0,3389.0,3389.0,3389.0,3389.0,9.0,,,,,,,,,,,,,,,,,,0.9,316.7701,313.5953,311.2634,309.6251,308.5946,308.1443,308.2957,309.1082,310.6687,313.0849,316.4837,321.0141,326.8564,334.235,343.4383,354.8453,368.9652,386.4977,408.4299,436.2012,355.0,473.0,827.701,27.527399999999943,27.527399999999943,9.9572
3390,3390,3390.0,3390.0,3390.0,3390.0,3390.0,3390.0,3390.0,3390.0,3390.0,3390.0,3390.0,3390.0,3390.0,3390.0,3390.0,3390.0,3390.0,3390.0,3390.0,3390.0,3390.0,3390.0,3390.0,3390.0,3390.0,3390.0,3390.0,0.0,,,,,,,,,,,,,,,,,,0.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,468.0,472.0,0.0,351.5814,670.2293,11.10669999999999
3391,3391,3391.0,3391.0,3391.0,3391.0,3391.0,3391.0,3391.0,3391.0,3391.0,3391.0,3391.0,3391.0,3391.0,3391.0,3391.0,3391.0,3391.0,3391.0,3391.0,3391.0,3391.0,3391.0,3391.0,3391.0,3391.0,3391.0,3391.0,1.0,,,,,,,,,,,,,,,,,,0.1,424.7965,389.6265,360.8706,337.6126,319.2256,305.1567,294.8477,287.7417,283.338,281.2578,281.3003,283.4731,287.9923,295.2515,305.7662,320.1071,338.8469,362.5552,391.8846,427.7969,265.0,473.0,351.5814,91.15930000000004,318.6479,11.10669999999999
3392,3392,3392.0,3392.0,3392.0,3392.0,3392.0,3392.0,3392.0,3392.0,3392.0,3392.0,3392.0,3392.0,3392.0,3392.0,3392.0,3392.0,3392.0,3392.0,3392.0,3392.0,3392.0,3392.0,3392.0,3392.0,3392.0,3392.0,3392.0,2.0,,,,,,,,,,,,,,,,,,0.2,273.1565,280.5087,286.5546,291.0203,293.8955,295.4137,295.9946,296.1677,296.4976,297.5251,299.7317,303.527,309.2556,317.2179,327.702,341.0246,357.5868,377.9517,402.9634,433.9384,378.0,473.0,442.7407,41.60840000000002,227.4886,11.10669999999999
3393,3393,3393.0,3393.0,3393.0,3393.0,3393.0,3393.0,3393.0,3393.0,3393.0,3393.0,3393.0,3393.0,3393.0,3393.0,3393.0,3393.0,3393.0,3393.0,3393.0,3393.0,3393.0,3393.0,3393.0,3393.0,3393.0,3393.0,3393.0,3.0,,,,,,,,,,,,,,,,,,0.3,358.3994,342.1457,328.9277,318.5296,310.7486,305.3598,302.1178,300.7803,301.1396,303.0486,306.4368,311.3158,317.7776,325.9928,336.2138,348.7891,364.1967,383.1025,406.4622,435.6956,327.0,471.0,484.3491,25.4099,185.8802,11.10669999999999
3394,3394,3394.0,3394.0,3394.0,3394.0,3394.0,3394.0,3394.0,3394.0,3394.0,3394.0,3394.0,3394.0,3394.0,3394.0,3394.0,3394.0,3394.0,3394.0,3394.0,3394.0,3394.0,3394.0,3394.0,3394.0,3394.0,3394.0,3394.0,4.0,,,,,,,,,,,,,,,,,,0.4,321.3211,316.8362,313.2796,310.4732,308.3274,306.8321,306.0403,306.0474,306.9727,308.9459,312.1023,316.585,322.5552,330.2087,339.7986,351.6655,366.2809,384.3087,406.7046,434.8805,353.0,471.0,509.759,25.8166,160.47029999999995,11.10669999999999
3395,3395,3395.0,3395.0,3395.0,3395.0,3395.0,3395.0,3395.0,3395.0,3395.0,3395.0,3395.0,3395.0,3395.0,3395.0,3395.0,3395.0,3395.0,3395.0,3395.0,3395.0,3395.0,3395.0,3395.0,3395.0,3395.0,3395.0,3395.0,5.0,,,,,,,,,,,,,,,,,,0.5,341.1062,331.4276,323.6887,317.6869,313.2625,310.2838,308.6421,308.2546,309.069,311.0699,314.2843,318.7857,324.7007,332.2165,341.5952,353.196,367.5113,385.2245,407.306,435.1764,321.0,473.0,535.5756,25.672500000000014,134.65369999999996,11.10669999999999
3396,3396,3396.0,3396.0,3396.0,3396.0,3396.0,3396.0,3396.0,3396.0,3396.0,3396.0,3396.0,3396.0,3396.0,3396.0,3396.0,3396.0,3396.0,3396.0,3396.0,3396.0,3396.0,3396.0,3396.0,3396.0,3396.0,3396.0,3396.0,6.0,,,,,,,,,,,,,,,,,,0.6,316.7608,313.5652,311.1922,309.4878,308.3666,307.8065,307.838,308.5318,309.9866,312.3206,315.6695,320.1885,326.0616,333.515,342.8366,354.404,368.7246,386.4966,408.7087,436.8073,361.0,473.0,561.2481,28.1635,108.98119999999994,11.10669999999999
3397,3397,3397.0,3397.0,3397.0,3397.0,3397.0,3397.0,3397.0,3397.0,3397.0,3397.0,3397.0,3397.0,3397.0,3397.0,3397.0,3397.0,3397.0,3397.0,3397.0,3397.0,3397.0,3397.0,3397.0,3397.0,3397.0,3397.0,3397.0,7.0,,,,,,,,,,,,,,,,,,0.7,347.375,336.2913,327.4439,320.6079,315.5974,312.2457,310.4018,309.9357,310.7496,312.7879,316.0459,320.5764,326.4948,333.9866,343.3196,354.8646,369.1302,386.8208,408.9328,436.9211,306.0,471.0,589.4116,26.24889999999993,80.81769999999995,11.10669999999999
3398,3398,3398.0,3398.0,3398.0,3398.0,3398.0,3398.0,3398.0,3398.0,3398.0,3398.0,3398.0,3398.0,3398.0,3398.0,3398.0,3398.0,3398.0,3398.0,3398.0,3398.0,3398.0,3398.0,3398.0,3398.0,3398.0,3398.0,3398.0,8.0,,,,,,,,,,,,,,,,,,0.8,305.2543,305.0712,305.2273,305.5763,306.0592,306.699,307.5859,308.8561,310.672,313.2076,316.6418,321.1606,326.9662,334.2935,343.4326,354.7591,368.7761,386.1762,407.9382,435.4901,368.0,472.0,615.6605,27.862400000000093,54.56880000000001,11.10669999999999
3399,3399,3399.0,3399.0,3399.0,3399.0,3399.0,3399.0,3399.0,3399.0,3399.0,3399.0,3399.0,3399.0,3399.0,3399.0,3399.0,3399.0,3399.0,3399.0,3399.0,3399.0,3399.0,3399.0,3399.0,3399.0,3399.0,3399.0,3399.0,9.0,,,,,,,,,,,,,,,,,,0.9,352.5014,339.8605,329.7601,321.9668,316.2765,312.4897,310.4092,309.8525,310.6689,312.7566,316.075,320.652,326.5886,334.0643,343.3463,354.8075,368.9591,386.5059,408.4409,436.2082,301.0,472.0,643.5229,26.70639999999992,26.70639999999992,11.10669999999999
3400,3400,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,0.0,,,,,,,,,,,,,,,,,,0.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,300.0,392.0,0.0,390.6515,894.6031,9.849800000000016
3401,3401,3401.0,3401.0,3401.0,3401.0,3401.0,3401.0,3401.0,3401.0,3401.0,3401.0,3401.0,3401.0,3401.0,3401.0,3401.0,3401.0,3401.0,3401.0,3401.0,3401.0,3401.0,3401.0,3401.0,3401.0,3401.0,3401.0,3401.0,1.0,,,,,,,,,,,,,,,,,,0.1,294.5688,289.819,285.7699,282.4276,279.7754,277.7757,276.3809,275.5518,275.2793,275.6063,276.6456,278.5919,281.7212,286.3789,292.9514,301.8294,313.37,327.8747,345.6023,366.8333,275.0,465.0,390.6515,216.8897,503.9516,9.849800000000016
3402,3402,3402.0,3402.0,3402.0,3402.0,3402.0,3402.0,3402.0,3402.0,3402.0,3402.0,3402.0,3402.0,3402.0,3402.0,3402.0,3402.0,3402.0,3402.0,3402.0,3402.0,3402.0,3402.0,3402.0,3402.0,3402.0,3402.0,3402.0,2.0,,,,,,,,,,,,,,,,,,0.2,275.686,276.3483,276.9407,277.4523,277.9165,278.4138,279.0687,280.0452,281.5432,283.7963,287.0731,291.6785,297.9543,306.2765,317.052,330.7174,347.7531,368.7273,394.3933,425.8751,394.0,471.0,607.5412,96.61069999999997,287.06190000000004,9.849800000000016
3403,3403,3403.0,3403.0,3403.0,3403.0,3403.0,3403.0,3403.0,3403.0,3403.0,3403.0,3403.0,3403.0,3403.0,3403.0,3403.0,3403.0,3403.0,3403.0,3403.0,3403.0,3403.0,3403.0,3403.0,3403.0,3403.0,3403.0,3403.0,3.0,,,,,,,,,,,,,,,,,,0.3,369.2308,348.5347,331.4995,317.8774,307.4578,300.005,295.2458,292.8906,292.6685,294.3613,297.8277,303.0157,309.9637,318.7998,329.7415,343.1069,359.3423,379.0773,403.2242,433.1522,325.0,473.0,704.1519,32.08360000000005,190.45120000000009,9.849800000000016
3404,3404,3404.0,3404.0,3404.0,3404.0,3404.0,3404.0,3404.0,3404.0,3404.0,3404.0,3404.0,3404.0,3404.0,3404.0,3404.0,3404.0,3404.0,3404.0,3404.0,3404.0,3404.0,3404.0,3404.0,3404.0,3404.0,3404.0,3404.0,4.0,,,,,,,,,,,,,,,,,,0.4,319.4062,314.9129,311.2395,308.2068,305.7409,303.8637,302.6705,302.3036,302.9259,304.703,307.7949,312.3582,318.557,326.5818,336.6747,349.162,364.4992,383.3369,406.6233,435.7776,357.0,471.0,736.2355,26.16909999999996,158.36760000000004,9.849800000000016
3405,3405,3405.0,3405.0,3405.0,3405.0,3405.0,3405.0,3405.0,3405.0,3405.0,3405.0,3405.0,3405.0,3405.0,3405.0,3405.0,3405.0,3405.0,3405.0,3405.0,3405.0,3405.0,3405.0,3405.0,3405.0,3405.0,3405.0,3405.0,5.0,,,,,,,,,,,,,,,,,,0.5,343.8801,333.133,324.4695,317.6809,312.6033,309.0998,307.0548,306.3768,307.0043,308.9127,312.1192,316.688,322.7347,330.4354,340.0395,351.8929,366.4752,384.4586,406.805,434.9304,329.0,471.0,762.4046,25.54759999999999,132.19850000000008,9.849800000000016
3406,3406,3406.0,3406.0,3406.0,3406.0,3406.0,3406.0,3406.0,3406.0,3406.0,3406.0,3406.0,3406.0,3406.0,3406.0,3406.0,3406.0,3406.0,3406.0,3406.0,3406.0,3406.0,3406.0,3406.0,3406.0,3406.0,3406.0,3406.0,6.0,,,,,,,,,,,,,,,,,,0.6,322.9797,318.2551,314.5821,311.7891,309.7737,308.4962,307.9681,308.2398,309.3893,311.5147,314.7321,319.178,325.0185,332.462,341.7795,353.3316,367.6087,385.2916,407.3481,435.1966,347.0,471.0,787.9522,26.105100000000107,106.65090000000008,9.849800000000016
3407,3407,3407.0,3407.0,3407.0,3407.0,3407.0,3407.0,3407.0,3407.0,3407.0,3407.0,3407.0,3407.0,3407.0,3407.0,3407.0,3407.0,3407.0,3407.0,3407.0,3407.0,3407.0,3407.0,3407.0,3407.0,3407.0,3407.0,3407.0,7.0,,,,,,,,,,,,,,,,,,0.7,336.6299,328.2488,321.6051,316.5113,312.8215,310.419,309.2131,309.1395,310.1646,312.2901,315.5574,320.0527,325.9128,333.3343,342.5877,354.0403,368.1922,385.7342,407.6428,435.3429,325.0,473.0,814.0573,26.120599999999968,80.54579999999999,9.849800000000016
3408,3408,3408.0,3408.0,3408.0,3408.0,3408.0,3408.0,3408.0,3408.0,3408.0,3408.0,3408.0,3408.0,3408.0,3408.0,3408.0,3408.0,3408.0,3408.0,3408.0,3408.0,3408.0,3408.0,3408.0,3408.0,3408.0,3408.0,3408.0,8.0,,,,,,,,,,,,,,,,,,0.8,319.8427,315.8732,312.875,310.6935,309.2346,308.4585,308.3718,309.018,310.4691,312.8203,316.1889,320.718,326.5846,334.0123,343.2898,354.7977,369.0472,386.7409,408.8713,436.888,352.0,473.0,840.1779,27.4212,54.42520000000002,9.849800000000016
3409,3409,3409.0,3409.0,3409.0,3409.0,3409.0,3409.0,3409.0,3409.0,3409.0,3409.0,3409.0,3409.0,3409.0,3409.0,3409.0,3409.0,3409.0,3409.0,3409.0,3409.0,3409.0,3409.0,3409.0,3409.0,3409.0,3409.0,3409.0,9.0,,,,,,,,,,,,,,,,,,0.9,340.4878,331.1628,323.7609,318.0851,313.9761,311.2978,309.9345,309.7938,310.8145,312.9736,316.2933,320.8463,326.7623,334.2363,343.5419,355.0536,369.2826,386.9348,409.0082,436.9583,321.0,473.0,867.5991,27.00400000000002,27.00400000000002,9.849800000000016
3410,3410,3410.0,3410.0,3410.0,3410.0,3410.0,3410.0,3410.0,3410.0,3410.0,3410.0,3410.0,3410.0,3410.0,3410.0,3410.0,3410.0,3410.0,3410.0,3410.0,3410.0,3410.0,3410.0,3410.0,3410.0,3410.0,3410.0,3410.0,0.0,,,,,,,,,,,,,,,,,,0.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,370.0,289.0,0.0,411.4133,958.8681,9.634199999999964
3411,3411,3411.0,3411.0,3411.0,3411.0,3411.0,3411.0,3411.0,3411.0,3411.0,3411.0,3411.0,3411.0,3411.0,3411.0,3411.0,3411.0,3411.0,3411.0,3411.0,3411.0,3411.0,3411.0,3411.0,3411.0,3411.0,3411.0,3411.0,1.0,,,,,,,,,,,,,,,,,,0.1,349.7431,332.4921,318.0069,306.1189,296.6462,289.3539,283.9516,280.1163,277.5253,275.8877,274.966,274.5872,274.6415,275.0739,275.8704,277.0421,278.6096,280.5904,282.9898,285.7993,382.0,472.0,411.4133,274.259,547.4548,9.634199999999964
3412,3412,3412.0,3412.0,3412.0,3412.0,3412.0,3412.0,3412.0,3412.0,3412.0,3412.0,3412.0,3412.0,3412.0,3412.0,3412.0,3412.0,3412.0,3412.0,3412.0,3412.0,3412.0,3412.0,3412.0,3412.0,3412.0,3412.0,3412.0,2.0,,,,,,,,,,,,,,,,,,0.2,362.1067,345.4668,331.5024,319.8161,310.1229,302.2109,295.923,291.1554,287.8673,286.0981,285.9866,287.7843,291.8576,298.6719,308.7589,322.6742,340.9665,364.1888,392.9928,428.3542,303.0,472.0,685.6723,76.89790000000005,273.1958000000001,9.634199999999964
3413,3413,3413.0,3413.0,3413.0,3413.0,3413.0,3413.0,3413.0,3413.0,3413.0,3413.0,3413.0,3413.0,3413.0,3413.0,3413.0,3413.0,3413.0,3413.0,3413.0,3413.0,3413.0,3413.0,3413.0,3413.0,3413.0,3413.0,3413.0,3.0,,,,,,,,,,,,,,,,,,0.3,301.8362,301.0666,300.4039,299.6693,298.8109,297.901,297.1151,296.7025,296.9539,298.1743,300.6652,304.7148,310.5996,318.5925,328.9814,342.0986,358.3662,378.368,402.9625,433.4702,364.0,472.0,762.5702,35.34270000000004,196.29790000000003,9.634199999999964
3414,3414,3414.0,3414.0,3414.0,3414.0,3414.0,3414.0,3414.0,3414.0,3414.0,3414.0,3414.0,3414.0,3414.0,3414.0,3414.0,3414.0,3414.0,3414.0,3414.0,3414.0,3414.0,3414.0,3414.0,3414.0,3414.0,3414.0,3414.0,4.0,,,,,,,,,,,,,,,,,,0.4,348.3514,335.3985,324.8595,316.5343,310.2539,305.8574,303.1896,302.112,302.5177,304.3454,307.5878,312.2967,318.5843,326.6272,336.6752,349.0709,364.2853,382.9773,406.0945,435.044,335.0,473.0,797.9129,25.984399999999937,160.9552,9.634199999999964
3415,3415,3415.0,3415.0,3415.0,3415.0,3415.0,3415.0,3415.0,3415.0,3415.0,3415.0,3415.0,3415.0,3415.0,3415.0,3415.0,3415.0,3415.0,3415.0,3415.0,3415.0,3415.0,3415.0,3415.0,3415.0,3415.0,3415.0,3415.0,5.0,,,,,,,,,,,,,,,,,,0.5,327.447,321.3837,316.544,312.7433,309.8713,307.8829,306.7852,306.6238,307.4711,309.4187,312.5747,317.0673,323.0531,330.7315,340.3645,352.3045,367.0358,385.2363,407.8783,436.3977,349.0,471.0,823.8973,26.2242,134.97080000000005,9.634199999999964
