,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,t,x0,x1,u,L,inst_cost,ctg,path_diff
894,894,894.0,894.0,894.0,894.0,894.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,-0.0476445916,-0.0001107823,-1.0840029184699944,0.0838253979,0.0011966305,0.0085062894,0.4198892177
895,895,895.0,895.0,895.0,895.0,895.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,-0.0528989124,-0.1032567533,0.5469366437409089,0.0850220284,0.0010225858999999,0.0073096589,0.4198892177
896,896,896.0,896.0,896.0,896.0,896.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,-0.0600794186,-0.0413825827,-0.5846664520061191,0.0860446143,0.0010488748,0.006287073,0.4198892177
897,897,897.0,897.0,897.0,897.0,897.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,-0.0668456321,-0.0930830145,-0.2622483641773621,0.0870934891,0.0015780675999999,0.0052381982,0.4198892177
898,898,898.0,898.0,898.0,898.0,898.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,-0.0769722188,-0.1091812642,0.4320914648417888,0.0886715567,0.0014701599999999,0.0036601306,0.4198892177
899,899,899.0,899.0,899.0,899.0,899.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,-0.0852721449,-0.0576721916,-0.8800819692799533,0.0901417167,0.0021899706,0.0021899706,0.4198892177
900,900,900.0,900.0,900.0,900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,-1.0,7.4927414635440925,0.0,0.0683856571,3.3511859053000004,0.5802450581
901,901,901.0,901.0,901.0,901.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,-0.058917059,-0.1918087946,-19.053049471893548,0.0683856571,0.3313689196,3.2828002482000005,0.5802450581
902,902,902.0,902.0,902.0,902.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,-0.1693376415,-1.9866931594,19.5252287378462,0.3997545767,0.320581756,2.9514313286000005,0.5802450581
903,903,903.0,903.0,903.0,903.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,-0.2639448022,0.0604368751,-19.46386193441452,0.7203363327,0.3049723634,2.6308495726000003,0.5802450581
904,904,904.0,904.0,904.0,904.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,-0.3523483046,-1.7975458159,17.93490387051146,1.0253086961,0.2781614481000001,2.3258772092,0.5802450581
905,905,905.0,905.0,905.0,905.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,-0.4366487916,0.0802450581,-20.63109537898883,1.3034701442,0.3519521234999998,2.0477157611,0.5802450581
906,906,906.0,906.0,906.0,906.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,-0.5288136979,-1.8906995735,20.233371400260644,1.6554222677,0.3435075767000002,1.6957636376,0.5802450581
907,907,907.0,907.0,907.0,907.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,-0.6108602917,0.2146841603,-10.965410741810556,1.9989298444,0.1184290438999999,1.3522560608999998,0.5802450581
908,908,908.0,908.0,908.0,908.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,-0.643474573,-0.8492426324,-20.976287215735542,2.1173588883,0.6347842847999998,1.233827017,0.5802450581
909,909,909.0,909.0,909.0,909.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,-0.8257617654,-2.7645841617,19.565293349154743,2.7521431731,0.5990427322,0.5990427322,0.5802450581
910,910,910.0,910.0,910.0,910.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,-1.0,8.220373760287575,0.0,0.0710395109,3.1986845883000004,0.5823208414
911,911,911.0,911.0,911.0,911.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,-0.0553971974,-0.1225654265,-20.64258188205429,0.0710395109,0.3702072137,3.1276450774000004,0.5823208414
912,912,912.0,912.0,912.0,912.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,-0.1669176385,-2.0753031737,20.978927362865143,0.4412467246,0.357857307,2.7574378637000003,0.5823208414
913,913,913.0,913.0,913.0,913.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,-0.2629250089,0.118596933,-20.4118066905839,0.7991040316,0.3251135583,2.3995805567,0.5823208414
914,914,914.0,914.0,914.0,914.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,-0.3503793636,-1.8351293813,18.314073901472568,1.1242175899,0.2891955812,2.0744669984,0.5823208414
915,915,915.0,915.0,915.0,915.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,-0.4364221962,0.0823208414,-19.66725576869984,1.4134131711,0.3206889702,1.7852714172,0.5823208414
916,916,916.0,916.0,916.0,916.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,-0.5237270703,-1.7970998613,19.296436386120988,1.7341021413,0.3136896554999999,1.464582447,0.5823208414
917,917,917.0,917.0,917.0,917.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,-0.6013988038,0.2102155108,-9.347082305443184,2.0477917968,0.0937163033999999,1.1508927915,0.5823208414
918,918,918.0,918.0,918.0,918.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,-0.6266097227,-0.6992818009,-19.87243339697816,2.1415081002,0.5380577692000004,1.0571764881,0.5823208414
919,919,919.0,919.0,919.0,919.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,-0.7892861881,-2.5238486752,19.74618211907531,2.6795658694,0.5191187188999997,0.5191187188999997,0.5823208414
920,920,920.0,920.0,920.0,920.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,-1.0,7.879970261820594,0.0,0.0696912153,2.4738379897,0.5697765049
921,921,921.0,921.0,921.0,921.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,-0.0570438715,-0.1549591024,-19.95697786050627,0.0696912153,0.3536234498,2.4041467744,0.5697765049
922,922,922.0,922.0,922.0,922.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,-0.1683304253,-2.0393703345,19.232288829318406,0.4233146651,0.3268142606,2.0505233246,0.5697765049
923,923,923.0,923.0,923.0,923.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,-0.269367555,-0.0151043219,-19.20092475182984,0.7501289257,0.3102327606,1.723709064,0.5697765049
924,924,924.0,924.0,924.0,924.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,-0.3636878078,-1.8408765444,18.23689978508845,1.0603616863,0.2903031972999998,1.4134763033999995,0.5697765049
925,925,925.0,925.0,925.0,925.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,-0.4506508785,0.0697765049,-20.666330685152047,1.3506648836,0.3563045224000001,1.1231731061,0.5697765049
926,926,926.0,926.0,926.0,926.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,-0.5439824404,-1.9035250017,19.516879888065084,1.706969406,0.3368916148,0.7668685836999998,0.5697765049
927,927,927.0,927.0,927.0,927.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,-0.630715505,0.1348960516,-11.314934959598132,2.0438610208,0.1327681475999997,0.4299769688999997,0.5697765049
928,928,928.0,928.0,928.0,928.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,-0.6726135099,-0.9546994394,8.56714182106254,2.1766291684,0.1176617944,0.2972088212999999,0.5697765049
929,929,929.0,929.0,929.0,929.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,-0.7220225599,-0.0485762073,-12.104801066754604,2.2942909628,0.1795470268999999,0.1795470268999999,0.5697765049
930,930,930.0,930.0,930.0,930.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,-1.0,7.391215804447048,0.0,0.0680835489,3.5723158526,0.5923664468000001
931,931,931.0,931.0,931.0,931.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,-0.0594081811,-0.2014702385,-20.57150437374966,0.0680835489,0.3849401410999999,3.5042323037000003,0.5923664468000001
932,932,932.0,932.0,932.0,932.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,-0.1780935727,-2.1399352843,19.199662507333315,0.45302369,0.3477404078,3.1192921626000003,0.5923664468000001
933,933,933.0,933.0,933.0,933.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,-0.28885855,-0.1092040562,-20.51924589123781,0.8007640978,0.373023288,2.7715517548000004,0.5923664468000001
934,934,934.0,934.0,934.0,934.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,-0.3985107801,-2.0514764153,20.47673585988067,1.1737873858,0.3620836514999999,2.3985284668,0.5923664468000001
935,935,935.0,935.0,935.0,935.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,-0.4946800562,0.0923664468,-20.100742115364675,1.5358710373,0.3384267863000001,2.0364448153000003,0.5923664468000001
936,936,936.0,936.0,936.0,936.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,-0.5831259028,-1.8292619181,18.41773812816839,1.8742978236,0.3139986490999997,1.698018029,0.5923664468000001
937,937,937.0,937.0,937.0,937.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,-0.6681089097,0.0974949016,-10.530463755167505,2.1882964727,0.1276460044000003,1.3840193799000002,0.5923664468000001
938,938,938.0,938.0,938.0,938.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,-0.7097713266,-0.9138890569,-20.343414872098563,2.3159424771,0.6412969985999997,1.2563733755,0.5923664468000001
939,939,939.0,939.0,939.0,939.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,-0.895148974,-2.7628528968,20.05071501810046,2.9572394757,0.6150763769000003,0.6150763769000003,0.5923664468000001
940,940,940.0,940.0,940.0,940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,-1.0,8.817664783644558,0.0,0.0738589297,2.6797407146,0.7176573099
941,941,941.0,941.0,941.0,941.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,-0.0525078511,-0.0657256706,-19.867282208048607,0.0738589297,0.3325841419999999,2.6058817849,0.7176573099
942,942,942.0,942.0,942.0,942.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,-0.1548688288,-1.9500929137,20.00760753002245,0.4064430717,0.3201362029,2.2732976429,0.7176573099
943,943,943.0,943.0,943.0,943.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,-0.2436595476,0.1394585581,-20.659253364071706,0.7265792746,0.3285397986999999,1.95316144,0.7176573099
944,944,944.0,944.0,944.0,944.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,-0.3303257472,-1.8398005787,19.78064973592536,1.0551190733,0.3089881147,1.6246216413,0.7176573099
945,945,945.0,945.0,945.0,945.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,-0.4097186622,0.2176573099,-19.30565976355764,1.364107188,0.2865222175999999,1.3156335266,0.7176573099
946,946,946.0,946.0,946.0,946.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,-0.4823953514,-1.6402319772,16.9090928113339,1.6506294056,0.2527058053,1.029111309,0.7176573099
947,947,947.0,947.0,947.0,947.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,-0.5566877106,0.1249696631,-19.51235799309121,1.9033352109,0.3214961718000002,0.7764055036999999,0.7176573099
948,948,948.0,948.0,948.0,948.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,-0.6391846563,-1.7437691905,18.45985709961911,2.2248313827,0.3080754924,0.4549093318999997,0.7176573099
949,949,949.0,949.0,949.0,949.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,-0.7158281888,0.178860052,-11.66165887054624,2.5329068751,0.1468338394999997,0.1468338394999997,0.7176573099
950,950,950.0,950.0,950.0,950.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,-1.0,7.551739570835237,0.0,0.0685688874,2.5154066449,0.6638475836
951,951,951.0,951.0,951.0,951.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,-0.0586316605,-0.1861943824,-20.72839042990615,0.0685688874,0.3870401299,2.4468377575,0.6638475836
952,952,952.0,952.0,952.0,952.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,-0.176622286,-2.1410427999,20.255335206450635,0.4556090173,0.3610598301,2.0597976276,0.6638475836
953,953,953.0,953.0,953.0,953.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,-0.282385927,-0.0097456383,-20.76103446538115,0.8166688474,0.3608517538999999,1.6987377975000002,0.6638475836
954,954,954.0,954.0,954.0,954.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,-0.3837431438,-1.984491868,20.59097206491173,1.1775206013,0.3500791175,1.3378860436000002,0.6638475836
955,955,955.0,955.0,955.0,955.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,-0.4729853889,0.1638475836,-19.009560162022737,1.5275997188,0.2913879503000001,0.9878069261000002,0.6638475836
956,956,956.0,956.0,956.0,956.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,-0.5493504113,-1.6607434102,16.727465905559278,1.8189876691,0.2612487980000002,0.6964189758000001,0.6638475836
957,957,957.0,957.0,957.0,957.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,-0.6264732963,0.0891260653,-11.11840487213396,2.0802364671,0.1328158969999999,0.4351701777999999,0.6638475836
958,958,958.0,958.0,958.0,958.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,-0.6717761743,-0.9774115439,8.922975330942977,2.2130523641,0.1217209956999996,0.3023542807999999,0.6638475836
959,959,959.0,959.0,959.0,959.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,-0.7216252491,-0.035264936,-12.243312866560414,2.3347733598,0.1806332851000003,0.1806332851000003,0.6638475836
960,960,960.0,960.0,960.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,-1.0,10.15776606846374,0.0,0.0822874905,2.7937270989,0.769382683
961,961,961.0,961.0,961.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,-0.0460252209,0.0618018277,-20.204599880823864,0.0822874905,0.3201321862,2.7114396084,0.769382683
962,962,962.0,962.0,962.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,-0.1378820966,-1.8668012847,19.920943207768243,0.4024196767,0.3042057359,2.3913074222,0.769382683
963,963,963.0,963.0,963.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,-0.2191658003,0.2065767398,-19.409464029053584,0.7066254126,0.278350474,2.0871016863,0.769382683
964,964,964.0,964.0,964.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,-0.2933990817,-1.6601363816,18.61589031380457,0.9849758866,0.2622799901999999,1.8087512123,0.769382683
965,965,965.0,965.0,965.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,-0.3613291149,0.269382683,-20.988257464112053,1.2472558768,0.3266317131,1.5464712221,0.769382683
966,966,966.0,966.0,966.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,-0.4372228554,-1.7535493229,20.36143486264292,1.5738875899,0.3148994133,1.2198395089999998,0.769382683
967,967,967.0,967.0,967.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,-0.5055983641,0.350969672,-20.046085264252845,1.8887870032,0.2999352375000002,0.9049400956999998,0.769382683
968,968,968.0,968.0,968.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,-0.5691704723,-1.5900667463,16.914124271926816,2.1887222407,0.2554828864999998,0.6050048581999996,0.769382683
969,969,969.0,969.0,969.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,-0.6386646393,0.1708398479,-20.320127675503493,2.4442051272,0.3495219716999997,0.3495219716999997,0.769382683
970,970,970.0,970.0,970.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,-1.0,8.778331435648294,0.0,0.0736554877,2.7026446168,0.6894889527
971,971,971.0,971.0,971.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,-0.0526981229,-0.0694687335,-17.651950409091995,0.0736554877,0.2645557032,2.6289891291,0.6894889527
972,972,972.0,972.0,972.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,-0.1446988146,-1.7426630827,20.392397671107428,0.3382111909,0.2939155455999999,2.3644334259,0.6894889527
973,973,973.0,973.0,973.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,-0.2118885711,0.3637664409,-20.963830348056984,0.6321267365,0.3039361584000001,2.0705178803,0.6894889527
974,974,974.0,974.0,974.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,-0.2786824169,-1.6658227481,17.830408335067855,0.9360628949,0.2508294955999999,1.7665817218999995,0.6894889527
975,975,975.0,975.0,975.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,-0.3509532842,0.1894889527,-19.52263697068331,1.1868923905,0.2922723542000001,1.5157522262999998,0.6894889527
976,976,976.0,976.0,976.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,-0.4273601676,-1.686367861,18.949815229238737,1.4791647447,0.281933913,1.2234798720999998,0.6894889527
977,977,977.0,977.0,977.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,-0.4961711095,0.2774246038,-20.85073252406915,1.7610986577,0.3332545253999999,0.9415459590999996,0.6894889527
978,978,978.0,978.0,978.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,-0.5706343028,-1.7331854553,19.46580933413608,2.0943531831,0.3122895882000001,0.6082914336999998,0.6894889527
979,979,979.0,979.0,979.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,-0.6414044487,0.284165624,-19.068542477708,2.4066427713,0.2960018454999997,0.2960018454999997,0.6894889527
980,980,980.0,980.0,980.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,-1.0,9.637387712339244,0.0,0.078669085,2.4570591837,0.6641608972999999
981,981,981.0,981.0,981.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,-0.0485425085,0.0122812798,-9.925556015228056,0.078669085,0.0790858941,2.3783900987,0.6641608972999999
982,982,982.0,982.0,982.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,-0.0953878355,-0.9334289948,8.091846045590463,0.1577549791,0.0652143536,2.2993042046000003,0.6641608972999999
