,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,t,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,u0,u1,L,inst_cost,ctg,path_diff
3449,3449,3449.0,3449.0,3449.0,3449.0,3449.0,3449.0,3449.0,3449.0,3449.0,3449.0,3449.0,3449.0,3449.0,3449.0,3449.0,3449.0,3449.0,3449.0,3449.0,3449.0,3449.0,3449.0,3449.0,9.0,,,,,,,,,,,,,,,,,,,0.9,427.9765,398.5428,374.7795,355.4921,339.9154,327.5422,318.0193,311.0829,306.5179,304.1337,303.7506,305.1941,308.2968,312.9088,318.9172,326.2747,335.0354,345.3952,357.7314,372.643,172.0,249.0,1487.2072,91.12019999999984,91.12019999999984,32.69540000000001
3450,3450,3450.0,3450.0,3450.0,3450.0,3450.0,3450.0,3450.0,3450.0,3450.0,3450.0,3450.0,3450.0,3450.0,3450.0,3450.0,3450.0,3450.0,3450.0,3450.0,3450.0,3450.0,3450.0,3450.0,0.0,,,,,,,,,,,,,,,,,,,0.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,472.0,472.0,0.0,351.9419,1835.488,32.781499999999994
3451,3451,3451.0,3451.0,3451.0,3451.0,3451.0,3451.0,3451.0,3451.0,3451.0,3451.0,3451.0,3451.0,3451.0,3451.0,3451.0,3451.0,3451.0,3451.0,3451.0,3451.0,3451.0,3451.0,3451.0,1.0,,,,,,,,,,,,,,,,,,,0.1,427.7969,391.8848,362.5557,338.848,320.1094,305.7709,295.2609,288.0103,283.5064,281.3597,281.3597,283.5064,288.0103,295.2609,305.7709,320.1094,338.848,362.5557,391.8848,427.7969,473.0,473.0,351.9419,135.6576,1483.5461,32.781499999999994
3452,3452,3452.0,3452.0,3452.0,3452.0,3452.0,3452.0,3452.0,3452.0,3452.0,3452.0,3452.0,3452.0,3452.0,3452.0,3452.0,3452.0,3452.0,3452.0,3452.0,3452.0,3452.0,3452.0,3452.0,2.0,,,,,,,,,,,,,,,,,,,0.2,433.9451,402.9804,377.9877,357.6595,341.1685,327.9815,317.7499,310.2441,305.3147,302.8715,302.8715,305.3147,310.2441,317.7499,327.9815,341.1685,357.6595,377.9877,402.9804,433.9451,174.0,253.0,487.5995,64.07850000000002,1347.8885,32.781499999999994
3453,3453,3453.0,3453.0,3453.0,3453.0,3453.0,3453.0,3453.0,3453.0,3453.0,3453.0,3453.0,3453.0,3453.0,3453.0,3453.0,3453.0,3453.0,3453.0,3453.0,3453.0,3453.0,3453.0,3453.0,3.0,,,,,,,,,,,,,,,,,,,0.3,202.4526,228.3119,250.5222,268.5076,282.2058,291.993,298.5413,302.6537,305.112,306.5582,307.4174,307.8634,307.8233,307.0178,305.0321,301.4116,295.7723,287.908,277.8752,266.03,173.0,412.0,551.678,177.9665,1283.81,32.781499999999994
3454,3454,3454.0,3454.0,3454.0,3454.0,3454.0,3454.0,3454.0,3454.0,3454.0,3454.0,3454.0,3454.0,3454.0,3454.0,3454.0,3454.0,3454.0,3454.0,3454.0,3454.0,3454.0,3454.0,3454.0,4.0,,,,,,,,,,,,,,,,,,,0.4,192.6873,210.8382,227.2016,241.6143,254.0118,264.4277,272.9848,279.8834,285.3918,289.8401,293.6205,297.1887,301.0638,305.8184,312.057,320.3827,331.3614,345.5023,363.2769,385.2009,282.0,321.0,729.6445,224.4674,1105.8435,32.781499999999994
3455,3455,3455.0,3455.0,3455.0,3455.0,3455.0,3455.0,3455.0,3455.0,3455.0,3455.0,3455.0,3455.0,3455.0,3455.0,3455.0,3455.0,3455.0,3455.0,3455.0,3455.0,3455.0,3455.0,3455.0,5.0,,,,,,,,,,,,,,,,,,,0.5,277.8165,274.2579,271.681,270.3173,270.2456,271.399,273.6009,276.6141,280.1892,284.0983,288.152,292.2001,296.1233,299.8261,303.2368,306.3198,309.0981,311.6805,314.284,317.2428,473.0,317.0,954.1119,194.21860000000004,881.3761000000001,32.781499999999994
3456,3456,3456.0,3456.0,3456.0,3456.0,3456.0,3456.0,3456.0,3456.0,3456.0,3456.0,3456.0,3456.0,3456.0,3456.0,3456.0,3456.0,3456.0,3456.0,3456.0,3456.0,3456.0,3456.0,3456.0,6.0,,,,,,,,,,,,,,,,,,,0.6,428.8138,393.0457,364.0176,340.7986,322.7556,309.3143,299.86,293.7278,290.2395,288.7553,288.7159,289.6679,291.271,293.2928,295.5973,298.1315,300.9142,304.0276,307.6107,311.8548,472.0,471.0,1148.3305,190.7956999999999,687.1575,32.781499999999994
3457,3457,3457.0,3457.0,3457.0,3457.0,3457.0,3457.0,3457.0,3457.0,3457.0,3457.0,3457.0,3457.0,3457.0,3457.0,3457.0,3457.0,3457.0,3457.0,3457.0,3457.0,3457.0,3457.0,3457.0,7.0,,,,,,,,,,,,,,,,,,,0.7,433.5382,403.1005,378.5765,358.6422,342.4346,329.3698,319.0388,311.1508,305.5076,301.9986,300.608,301.4251,304.6503,310.589,319.6335,332.2375,348.8999,370.1819,396.7952,429.8023,173.0,330.0,1339.1262,71.83630000000016,496.3618000000001,32.781499999999994
3458,3458,3458.0,3458.0,3458.0,3458.0,3458.0,3458.0,3458.0,3458.0,3458.0,3458.0,3458.0,3458.0,3458.0,3458.0,3458.0,3458.0,3458.0,3458.0,3458.0,3458.0,3458.0,3458.0,3458.0,8.0,,,,,,,,,,,,,,,,,,,0.8,201.6876,227.7524,250.1181,268.1942,281.9117,291.651,298.1028,302.1097,304.5207,306.082,307.3674,308.7496,310.4051,312.3483,314.4865,316.6894,318.8644,321.0255,323.3427,326.1636,174.0,294.0,1410.9625,153.9568999999999,424.5255,32.781499999999994
3459,3459,3459.0,3459.0,3459.0,3459.0,3459.0,3459.0,3459.0,3459.0,3459.0,3459.0,3459.0,3459.0,3459.0,3459.0,3459.0,3459.0,3459.0,3459.0,3459.0,3459.0,3459.0,3459.0,3459.0,9.0,,,,,,,,,,,,,,,,,,,0.9,193.4749,211.4387,227.6582,241.9856,254.3677,264.8415,273.5208,280.5737,286.199,290.6012,293.9693,296.4618,298.1988,299.2629,299.7096,299.5849,298.9482,297.894,296.5702,295.1846,465.0,246.0,1564.9194,270.56860000000006,270.56860000000006,32.781499999999994
3460,3460,3460.0,3460.0,3460.0,3460.0,3460.0,3460.0,3460.0,3460.0,3460.0,3460.0,3460.0,3460.0,3460.0,3460.0,3460.0,3460.0,3460.0,3460.0,3460.0,3460.0,3460.0,3460.0,3460.0,0.0,,,,,,,,,,,,,,,,,,,0.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,471.0,473.0,0.0,351.6998,1648.4303,32.70760000000001
3461,3461,3461.0,3461.0,3461.0,3461.0,3461.0,3461.0,3461.0,3461.0,3461.0,3461.0,3461.0,3461.0,3461.0,3461.0,3461.0,3461.0,3461.0,3461.0,3461.0,3461.0,3461.0,3461.0,3461.0,1.0,,,,,,,,,,,,,,,,,,,0.1,427.0473,391.3209,362.135,338.5398,319.8893,305.6187,295.16,287.9477,283.4727,281.349,281.3703,283.5402,288.0728,295.3617,305.923,320.3294,339.1559,362.9761,392.4484,428.5462,473.0,473.0,351.6998,134.76280000000003,1296.7305,32.70760000000001
3462,3462,3462.0,3462.0,3462.0,3462.0,3462.0,3462.0,3462.0,3462.0,3462.0,3462.0,3462.0,3462.0,3462.0,3462.0,3462.0,3462.0,3462.0,3462.0,3462.0,3462.0,3462.0,3462.0,3462.0,2.0,,,,,,,,,,,,,,,,,,,0.2,433.9229,402.9375,377.9278,357.5881,341.0923,327.9076,317.6849,310.1934,305.2827,302.8605,302.8824,305.3467,310.2946,317.8149,328.0554,341.2446,357.7308,378.0475,403.0232,433.9674,174.0,259.0,486.4626,62.79789999999997,1161.9677,32.70760000000001
3463,3463,3463.0,3463.0,3463.0,3463.0,3463.0,3463.0,3463.0,3463.0,3463.0,3463.0,3463.0,3463.0,3463.0,3463.0,3463.0,3463.0,3463.0,3463.0,3463.0,3463.0,3463.0,3463.0,3463.0,3.0,,,,,,,,,,,,,,,,,,,0.3,202.4464,228.3003,250.5064,268.4897,282.1884,291.9796,298.537,302.6657,305.1514,306.6419,307.5711,308.1253,308.2477,307.679,306.0274,302.862,297.8199,290.7103,281.5948,270.8222,172.0,408.0,549.2605,174.31050000000005,1099.1698,32.70760000000001
3464,3464,3464.0,3464.0,3464.0,3464.0,3464.0,3464.0,3464.0,3464.0,3464.0,3464.0,3464.0,3464.0,3464.0,3464.0,3464.0,3464.0,3464.0,3464.0,3464.0,3464.0,3464.0,3464.0,3464.0,4.0,,,,,,,,,,,,,,,,,,,0.4,191.8752,210.2025,226.7255,241.2788,253.7978,264.3183,272.9663,279.9455,285.526,290.0369,293.8648,297.4547,301.3092,305.98,312.0479,320.092,330.6576,344.2377,361.2904,382.3141,434.0,471.0,723.571,171.78480000000002,924.8593,32.70760000000001
3465,3465,3465.0,3465.0,3465.0,3465.0,3465.0,3465.0,3465.0,3465.0,3465.0,3465.0,3465.0,3465.0,3465.0,3465.0,3465.0,3465.0,3465.0,3465.0,3465.0,3465.0,3465.0,3465.0,3465.0,5.0,,,,,,,,,,,,,,,,,,,0.5,397.0251,366.373,341.3805,321.7168,307.0733,297.0164,290.9656,288.2544,288.227,290.3315,294.1852,299.6046,306.6036,315.3692,326.2296,339.6266,356.1067,376.3494,401.2549,432.1245,171.0,472.0,895.3558,57.97089999999992,753.0745,32.70760000000001
3466,3466,3466.0,3466.0,3466.0,3466.0,3466.0,3466.0,3466.0,3466.0,3466.0,3466.0,3466.0,3466.0,3466.0,3466.0,3466.0,3466.0,3466.0,3466.0,3466.0,3466.0,3466.0,3466.0,3466.0,6.0,,,,,,,,,,,,,,,,,,,0.6,196.3222,219.3363,239.2252,255.5663,268.3654,278.0025,285.1199,290.4921,294.9101,299.0989,303.6747,309.1382,315.8952,324.293,334.6675,347.3947,362.9508,381.9883,405.446,434.7251,176.0,273.0,953.3267,155.07039999999995,695.1036,32.70760000000001
3467,3467,3467.0,3467.0,3467.0,3467.0,3467.0,3467.0,3467.0,3467.0,3467.0,3467.0,3467.0,3467.0,3467.0,3467.0,3467.0,3467.0,3467.0,3467.0,3467.0,3467.0,3467.0,3467.0,3467.0,7.0,,,,,,,,,,,,,,,,,,,0.7,193.6559,209.9578,224.8005,238.138,249.9886,260.4312,269.5914,277.6202,284.6655,290.841,296.195,300.6865,304.1745,306.4278,307.1583,306.0805,302.9876,297.8324,290.7921,282.296,463.0,283.0,1108.3971,246.2742000000001,540.0332000000001,32.70760000000001
3468,3468,3468.0,3468.0,3468.0,3468.0,3468.0,3468.0,3468.0,3468.0,3468.0,3468.0,3468.0,3468.0,3468.0,3468.0,3468.0,3468.0,3468.0,3468.0,3468.0,3468.0,3468.0,3468.0,3468.0,8.0,,,,,,,,,,,,,,,,,,,0.8,418.8089,382.6127,353.2109,329.9934,312.4814,300.0955,292.0865,287.5751,285.6412,285.4177,286.1602,287.2831,288.3642,289.1306,289.4335,289.2225,288.5223,287.4136,286.0187,284.4898,467.0,452.0,1354.6713,211.8559,293.759,32.70760000000001
3469,3469,3469.0,3469.0,3469.0,3469.0,3469.0,3469.0,3469.0,3469.0,3469.0,3469.0,3469.0,3469.0,3469.0,3469.0,3469.0,3469.0,3469.0,3469.0,3469.0,3469.0,3469.0,3469.0,3469.0,9.0,,,,,,,,,,,,,,,,,,,0.9,428.969,398.652,374.0892,354.0579,337.7594,324.6404,314.2936,306.4061,300.7421,297.1468,295.5627,296.0469,298.7814,304.0661,312.2951,323.9181,339.4071,359.2501,384.0097,414.4809,173.0,411.0,1566.5272,81.9031,81.9031,32.70760000000001
3470,3470,3470.0,3470.0,3470.0,3470.0,3470.0,3470.0,3470.0,3470.0,3470.0,3470.0,3470.0,3470.0,3470.0,3470.0,3470.0,3470.0,3470.0,3470.0,3470.0,3470.0,3470.0,3470.0,3470.0,0.0,,,,,,,,,,,,,,,,,,,0.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,473.0,471.0,0.0,352.188,1752.3383,32.85329999999999
3471,3471,3471.0,3471.0,3471.0,3471.0,3471.0,3471.0,3471.0,3471.0,3471.0,3471.0,3471.0,3471.0,3471.0,3471.0,3471.0,3471.0,3471.0,3471.0,3471.0,3471.0,3471.0,3471.0,3471.0,1.0,,,,,,,,,,,,,,,,,,,0.1,428.5462,392.4484,362.9761,339.1559,320.3294,305.923,295.3617,288.0728,283.5402,281.3703,281.349,283.4727,287.9477,295.16,305.6187,319.8893,338.5398,362.135,391.3209,427.0473,473.0,471.0,352.188,136.4477,1400.1502999999998,32.85329999999999
3472,3472,3472.0,3472.0,3472.0,3472.0,3472.0,3472.0,3472.0,3472.0,3472.0,3472.0,3472.0,3472.0,3472.0,3472.0,3472.0,3472.0,3472.0,3472.0,3472.0,3472.0,3472.0,3472.0,3472.0,2.0,,,,,,,,,,,,,,,,,,,0.2,433.9673,403.0232,378.0473,357.7304,341.2436,328.0533,317.8106,310.2864,305.3315,302.8552,302.8138,305.2051,310.0692,317.4927,327.62,340.6749,356.9985,377.114,401.8331,432.4378,172.0,268.0,488.6357,62.64690000000002,1263.7025999999998,32.85329999999999
3473,3473,3473.0,3473.0,3473.0,3473.0,3473.0,3473.0,3473.0,3473.0,3473.0,3473.0,3473.0,3473.0,3473.0,3473.0,3473.0,3473.0,3473.0,3473.0,3473.0,3473.0,3473.0,3473.0,3473.0,3.0,,,,,,,,,,,,,,,,,,,0.3,200.8361,227.05,249.5718,267.8173,281.7226,291.6686,298.3371,302.5453,305.0933,306.6466,307.6606,308.3474,308.6817,308.4404,307.2714,304.7837,300.65,294.7042,287.0164,277.9232,172.0,398.0,551.2826,171.15840000000003,1201.0557,32.85329999999999
3474,3474,3474.0,3474.0,3474.0,3474.0,3474.0,3474.0,3474.0,3474.0,3474.0,3474.0,3474.0,3474.0,3474.0,3474.0,3474.0,3474.0,3474.0,3474.0,3474.0,3474.0,3474.0,3474.0,3474.0,4.0,,,,,,,,,,,,,,,,,,,0.4,191.8071,210.0759,226.558,241.0928,253.6182,264.1685,272.8664,279.9092,285.5573,290.1257,293.9809,297.5396,301.268,305.6735,311.2877,318.6408,328.2332,340.519,355.9184,374.8792,443.0,473.0,722.441,174.8286999999999,1029.8973,32.85329999999999
3475,3475,3475.0,3475.0,3475.0,3475.0,3475.0,3475.0,3475.0,3475.0,3475.0,3475.0,3475.0,3475.0,3475.0,3475.0,3475.0,3475.0,3475.0,3475.0,3475.0,3475.0,3475.0,3475.0,3475.0,5.0,,,,,,,,,,,,,,,,,,,0.5,403.8765,371.5711,345.2672,324.554,309.0775,298.3716,291.826,288.7445,288.442,290.3414,294.0411,299.3481,306.2755,315.0187,325.9198,339.4361,356.1285,376.6865,402.0172,433.432,287.0,275.0,897.2697,42.4285000000001,855.0686,32.85329999999999
3476,3476,3476.0,3476.0,3476.0,3476.0,3476.0,3476.0,3476.0,3476.0,3476.0,3476.0,3476.0,3476.0,3476.0,3476.0,3476.0,3476.0,3476.0,3476.0,3476.0,3476.0,3476.0,3476.0,3476.0,6.0,,,,,,,,,,,,,,,,,,,0.6,289.9044,292.6945,295.0274,296.7127,297.7333,298.2259,298.4297,298.6186,299.0317,299.8157,300.9854,302.4073,303.8063,304.7976,304.9398,303.808,301.0775,296.6047,290.4883,283.0897,172.0,173.0,939.6982,208.21350000000007,812.6400999999998,32.85329999999999
3477,3477,3477.0,3477.0,3477.0,3477.0,3477.0,3477.0,3477.0,3477.0,3477.0,3477.0,3477.0,3477.0,3477.0,3477.0,3477.0,3477.0,3477.0,3477.0,3477.0,3477.0,3477.0,3477.0,3477.0,7.0,,,,,,,,,,,,,,,,,,,0.7,194.6505,215.362,233.5768,248.9667,261.451,271.1639,278.3861,283.4619,286.7191,288.4046,288.6411,287.4079,284.5436,279.7719,272.7483,263.125,250.6299,235.1454,216.7735,195.865,457.0,428.0,1147.9117,380.3918999999999,604.4265999999998,32.85329999999999
3478,3478,3478.0,3478.0,3478.0,3478.0,3478.0,3478.0,3478.0,3478.0,3478.0,3478.0,3478.0,3478.0,3478.0,3478.0,3478.0,3478.0,3478.0,3478.0,3478.0,3478.0,3478.0,3478.0,3478.0,8.0,,,,,,,,,,,,,,,,,,,0.8,414.9557,380.4646,352.3494,329.9601,312.7668,300.1627,291.42,285.7479,282.3989,280.7803,280.5401,281.6136,284.2244,288.8404,296.0917,306.6624,321.1832,340.1592,363.9775,393.0325,473.0,473.0,1528.3036,163.82730000000015,224.0347,32.85329999999999
3479,3479,3479.0,3479.0,3479.0,3479.0,3479.0,3479.0,3479.0,3479.0,3479.0,3479.0,3479.0,3479.0,3479.0,3479.0,3479.0,3479.0,3479.0,3479.0,3479.0,3479.0,3479.0,3479.0,3479.0,9.0,,,,,,,,,,,,,,,,,,,0.9,433.3043,401.7209,376.1677,355.3681,338.508,325.0455,314.6023,306.9073,301.7689,299.0668,298.7517,300.847,305.4489,312.724,322.9061,336.2987,353.2945,374.4262,400.473,432.6572,174.0,334.0,1692.1309,60.20739999999978,60.20739999999978,32.85329999999999
3480,3480,3480.0,3480.0,3480.0,3480.0,3480.0,3480.0,3480.0,3480.0,3480.0,3480.0,3480.0,3480.0,3480.0,3480.0,3480.0,3480.0,3480.0,3480.0,3480.0,3480.0,3480.0,3480.0,0.0,,,,,,,,,,,,,,,,,,,,0.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,473.0,473.0,0.0,351.8898,2323.3213,47.5761
3481,3481,3481.0,3481.0,3481.0,3481.0,3481.0,3481.0,3481.0,3481.0,3481.0,3481.0,3481.0,3481.0,3481.0,3481.0,3481.0,3481.0,3481.0,3481.0,3481.0,3481.0,3481.0,3481.0,1.0,,,,,,,,,,,,,,,,,,,,0.1,428.5462,392.4485,362.9763,339.1565,320.3305,305.9254,295.3664,288.0818,283.5568,281.3999,281.3999,283.5568,288.0818,295.3664,305.9254,320.3305,339.1565,362.9763,392.4485,428.5462,471.0,472.0,351.8898,134.50420000000005,1971.4315,47.5761
3482,3482,3482.0,3482.0,3482.0,3482.0,3482.0,3482.0,3482.0,3482.0,3482.0,3482.0,3482.0,3482.0,3482.0,3482.0,3482.0,3482.0,3482.0,3482.0,3482.0,3482.0,3482.0,3482.0,2.0,,,,,,,,,,,,,,,,,,,,0.2,432.4842,401.9227,377.2402,357.1516,340.8431,327.7912,317.6557,310.2151,305.3274,302.9079,302.9177,305.3586,310.2731,317.7496,327.9339,341.0513,357.4463,377.6471,402.475,433.2267,473.0,471.0,486.394,143.72569999999996,1836.9273,47.5761
3483,3483,3483.0,3483.0,3483.0,3483.0,3483.0,3483.0,3483.0,3483.0,3483.0,3483.0,3483.0,3483.0,3483.0,3483.0,3483.0,3483.0,3483.0,3483.0,3483.0,3483.0,3483.0,3483.0,3.0,,,,,,,,,,,,,,,,,,,,0.3,435.8309,406.777,383.6865,365.1916,350.3969,338.7065,329.7208,323.1738,318.8927,316.7731,316.7641,318.8614,323.1073,329.5972,338.4951,350.0581,364.6766,382.9365,405.7193,434.3705,473.0,473.0,630.1197,190.51300000000003,1693.2016,47.5761
3484,3484,3484.0,3484.0,3484.0,3484.0,3484.0,3484.0,3484.0,3484.0,3484.0,3484.0,3484.0,3484.0,3484.0,3484.0,3484.0,3484.0,3484.0,3484.0,3484.0,3484.0,3484.0,3484.0,4.0,,,,,,,,,,,,,,,,,,,,0.4,436.7826,408.699,386.5867,369.0514,355.1638,344.2922,336.0032,330.0017,326.0925,324.1574,324.1408,326.044,329.9247,335.9036,344.1783,355.0456,368.94,386.4928,408.6314,436.7474,471.0,473.0,820.6327,223.69639999999995,1502.6886,47.5761
3485,3485,3485.0,3485.0,3485.0,3485.0,3485.0,3485.0,3485.0,3485.0,3485.0,3485.0,3485.0,3485.0,3485.0,3485.0,3485.0,3485.0,3485.0,3485.0,3485.0,3485.0,3485.0,3485.0,5.0,,,,,,,,,,,,,,,,,,,,0.5,435.7747,408.5579,387.2269,370.3996,357.1458,346.8261,338.9976,333.3564,329.7007,327.908,327.9223,329.7476,333.4477,339.1532,347.0738,357.5221,370.9494,388.0056,409.6357,437.2453,471.0,473.0,1044.3291,241.82320000000004,1278.9922,47.5761
3486,3486,3486.0,3486.0,3486.0,3486.0,3486.0,3486.0,3486.0,3486.0,3486.0,3486.0,3486.0,3486.0,3486.0,3486.0,3486.0,3486.0,3486.0,3486.0,3486.0,3486.0,3486.0,3486.0,6.0,,,,,,,,,,,,,,,,,,,,0.6,435.9706,408.9576,387.84,371.2328,358.199,348.0903,340.4533,334.9734,331.439,329.7203,329.7562,331.5491,335.1644,340.7369,348.4834,358.7249,371.9227,388.7362,410.1195,437.4847,473.0,471.0,1286.1523,252.7587000000001,1037.169,47.5761
3487,3487,3487.0,3487.0,3487.0,3487.0,3487.0,3487.0,3487.0,3487.0,3487.0,3487.0,3487.0,3487.0,3487.0,3487.0,3487.0,3487.0,3487.0,3487.0,3487.0,3487.0,3487.0,3487.0,7.0,,,,,,,,,,,,,,,,,,,,0.7,437.5546,410.2649,388.966,372.2461,359.1495,349.013,341.37,335.8934,332.3604,330.631,330.6353,332.368,335.8885,341.3259,348.8925,358.9051,371.8206,388.2922,409.2628,436.1235,472.0,472.0,1538.911,259.29039999999986,784.4103,47.5761
3488,3488,3488.0,3488.0,3488.0,3488.0,3488.0,3488.0,3488.0,3488.0,3488.0,3488.0,3488.0,3488.0,3488.0,3488.0,3488.0,3488.0,3488.0,3488.0,3488.0,3488.0,3488.0,3488.0,8.0,,,,,,,,,,,,,,,,,,,,0.8,436.9088,409.9032,388.8363,372.3039,359.3543,349.3271,341.7589,336.3267,332.8124,331.0809,331.0681,332.7747,336.2666,341.6806,349.2368,359.2598,372.2141,388.7601,409.8482,436.88,472.0,473.0,1798.2014,261.7559000000001,525.1199000000001,47.5761
3489,3489,3489.0,3489.0,3489.0,3489.0,3489.0,3489.0,3489.0,3489.0,3489.0,3489.0,3489.0,3489.0,3489.0,3489.0,3489.0,3489.0,3489.0,3489.0,3489.0,3489.0,3489.0,3489.0,9.0,,,,,,,,,,,,,,,,,,,,0.9,436.9245,409.9364,388.8895,372.38,359.4559,349.4556,341.9144,336.5079,333.0169,331.3063,331.3122,333.0367,336.5478,341.9848,349.5712,359.6355,372.6469,389.2721,410.4703,437.6571,473.0,471.0,2059.9573,263.36400000000003,263.36400000000003,47.5761
3490,3490,3490.0,3490.0,3490.0,3490.0,3490.0,3490.0,3490.0,3490.0,3490.0,3490.0,3490.0,3490.0,3490.0,3490.0,3490.0,3490.0,3490.0,3490.0,3490.0,3490.0,3490.0,3490.0,0.0,,,,,,,,,,,,,,,,,,,,0.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,473.0,472.0,0.0,352.038,2331.2258,47.71719999999999
